,DBC,DIA,FEZ,IJH,IWD,IWF,IWM,IWN,IWO,MDY,OEF,PFF,QQQ,SPY,VTI
2010-12-15,26.022005081176758,93.1552734375,27.349796295166016,78.30164337158203,51.74137878417969,50.146236419677734,67.65841674804688,58.31113815307617,79.84092712402344,145.20228576660156,46.475128173828125,22.795270919799805,49.240665435791016,103.56563568115234,53.718013763427734
2010-12-16,25.93315887451172,93.43905639648438,27.542030334472656,79.0736083984375,52.074989318847656,50.46469497680664,68.2817153930664,58.778770446777344,80.58071899414062,146.64300537109375,46.699405670166016,22.771709442138672,49.62250900268555,104.1665267944336,54.037109375
2010-12-17,26.13059425354004,93.4171371459961,27.284440994262695,79.3192138671875,52.10752868652344,50.55314636230469,68.4924087524414,58.76206588745117,81.13555145263672,146.9894256591797,46.73263931274414,22.81293296813965,49.66624450683594,104.27808380126953,54.13787841796875
2010-12-20,26.367515563964844,93.25463104248047,27.26955223083496,79.31045532226562,52.27027130126953,50.597389221191406,68.76456451416016,59.12112808227539,81.41299438476562,147.10604858398438,46.79908752441406,22.642166137695312,49.70267868041992,104.52976989746094,54.28062438964844
2010-12-21,26.535337448120117,93.70970916748047,27.485454559326172,79.9245376586914,52.68524169921875,50.88928985595703,69.52831268310547,59.83926773071289,82.14350128173828,148.2547149658203,47.064903259277344,22.695161819458008,50.003292083740234,105.1925277709961,54.60811233520508
2010-12-22,26.673542022705078,93.9291000366211,27.470563888549805,80.17015075683594,53.03542709350586,50.93013000488281,69.50802612304688,60.03008270263672,81.8913345336914,148.64952087402344,47.28085708618164,22.706939697265625,49.99419403076172,105.51972198486328,54.81580352783203
2010-12-23,26.772260665893555,94.0510025024414,27.314218521118164,80.0416259765625,52.92088317871094,50.86798095703125,69.41984558105469,59.962833404541016,81.8078842163086,148.39828491210938,47.23829650878906,22.736385345458984,49.86665344238281,105.36869812011719,54.73982620239258
2010-12-27,26.722900390625,93.89665222167969,27.239784240722656,80.05924987792969,53.0026969909668,50.86798095703125,69.63147735595703,60.15619659423828,82.05817413330078,148.44313049316406,47.23829650878906,22.771709442138672,49.89398193359375,105.41065216064453,54.773590087890625
2010-12-28,27.009183883666992,94.09981536865234,27.053668975830078,79.86557006835938,53.03542709350586,50.85910415649414,69.43746948242188,60.13097381591797,81.6781234741211,148.1290740966797,47.33846664428711,22.782371520996094,49.80288314819336,105.56165313720703,54.82424545288086
2010-12-29,27.019054412841797,94.187744140625,27.3588924407959,80.16486358642578,53.084510803222656,50.983394622802734,69.58737182617188,60.23186111450195,81.75968933105469,148.7034149169922,47.363494873046875,22.894899368286133,49.9122200012207,105.63716888427734,54.9086799621582
2010-12-30,26.693286895751953,94.02486419677734,27.224895477294922,80.20887756347656,53.04362487792969,50.90349197387695,69.45510864257812,60.17301559448242,81.73188018798828,148.65855407714844,47.27169418334961,22.88896942138672,49.79378128051758,105.46937561035156,54.84112548828125
2010-12-31,27.196744918823242,94.17146301269531,27.425893783569336,79.83038330078125,53.07634353637695,50.83246994018555,68.99653625488281,59.76108932495117,81.06422424316406,147.77908325195312,47.29672622680664,22.97780990600586,49.61159133911133,105.49455261230469,54.81580352783203
2011-01-03,27.315208435058594,94.80670166015625,27.664121627807617,80.73703002929688,53.67361831665039,51.31184768676758,70.19586181640625,60.85390853881836,82.4273452758789,149.59176635742188,47.764102935791016,23.01333236694336,50.38591766357422,106.58515167236328,55.381431579589844
2011-01-04,26.949951171875,94.99404907226562,27.619455337524414,79.88317108154297,53.74727249145508,51.08992004394531,69.1552734375,59.90400314331055,81.22184753417969,148.11114501953125,47.855899810791016,23.042959213256836,50.3494758605957,106.52643585205078,55.27168655395508
2011-01-05,27.23623275756836,95.31977844238281,27.3588924407959,80.38494110107422,54.033626556396484,51.37399673461914,69.96659088134766,60.484031677246094,82.3531494140625,149.0533447265625,48.13966369628906,23.025175094604492,50.77762222290039,107.08013153076172,55.57562255859375
2011-01-06,26.8709774017334,95.1080551147461,26.919668197631836,80.1912612915039,53.804542541503906,51.391746520996094,69.64031219482422,60.21503448486328,82.05644226074219,148.6675567626953,48.0228385925293,23.048871994018555,50.94161605834961,106.87037658691406,55.44898223876953
2011-01-07,26.772260665893555,94.93701934814453,26.465543746948242,79.97120666503906,53.649070739746094,51.32073974609375,69.24346160888672,59.87038040161133,81.52787780761719,148.29959106445312,47.914337158203125,23.025175094604492,50.89606475830078,106.66064453125,55.32234191894531
2011-01-10,27.088157653808594,94.63567352294922,26.26453399658203,80.47295379638672,53.575439453125,51.38287353515625,69.64031219482422,60.03849411010742,82.20480346679688,149.08924865722656,47.83087158203125,23.06071662902832,51.08736038208008,106.52643585205078,55.36455535888672
2011-01-11,27.394182205200195,94.92070770263672,26.465543746948242,80.7282485961914,53.70634841918945,51.60480880737305,69.9225082397461,60.3663330078125,82.4180679321289,149.7084503173828,47.96440124511719,23.054790496826172,51.16024398803711,106.90396118164062,55.58406066894531
2011-01-12,27.571874618530273,95.61298370361328,27.62689781188965,81.29159545898438,54.23817443847656,52.02204895019531,70.52215576171875,60.89596939086914,83.13208770751953,150.695556640625,48.41508865356445,23.09623908996582,51.524627685546875,107.86872100830078,56.082149505615234
2011-01-13,27.532386779785156,95.4500732421875,28.31180191040039,81.12432861328125,54.099082946777344,52.0131721496582,70.49571990966797,60.72783660888672,83.15061950683594,150.5699005126953,48.28990173339844,23.131786346435547,51.542842864990234,107.69253540039062,55.99773025512695
2011-01-14,27.660720825195312,95.84917449951172,28.67659568786621,81.74052429199219,54.49180221557617,52.32390213012695,71.02481842041016,61.31626510620117,83.51229858398438,151.6647491455078,48.640438079833984,23.08440399169922,51.92546081542969,108.47272491455078,56.36076354980469
2011-01-18,27.631103515625,96.28894805908203,28.810590744018555,82.44473266601562,54.516361236572266,52.5546989440918,71.07770538330078,61.40875244140625,83.83685302734375,152.83132934570312,48.69049835205078,23.06071662902832,52.07120895385742,108.65729522705078,56.50426483154297
2011-01-19,27.60148811340332,96.23194885253906,28.661701202392578,81.23877716064453,53.9109001159668,52.05756378173828,69.25228118896484,59.87038040161133,81.56495666503906,150.5789031982422,48.298248291015625,23.066638946533203,51.47908020019531,107.59184265136719,55.82888412475586
2011-01-20,27.3250789642334,96.19933319091797,28.98181915283203,80.56979370117188,53.951812744140625,51.808990478515625,68.5291748046875,59.46687316894531,80.39656829833984,149.44821166992188,48.28990173339844,23.054790496826172,51.11469268798828,107.44920349121094,55.660030364990234
2011-01-21,27.60148811340332,96.59402465820312,29.5773868560791,80.31449890136719,54.17272186279297,51.7823600769043,68.07060241699219,59.13901901245117,79.82166290283203,148.94569396972656,48.473514556884766,23.1021785736084,50.72296142578125,107.69253540039062,55.752891540527344
2011-01-24,27.364566802978516,97.4909896850586,29.81561279296875,80.99231719970703,54.418174743652344,52.190731048583984,68.5732650756836,59.59294891357422,80.41510009765625,150.17506408691406,48.77396774291992,23.09623908996582,51.4244270324707,108.30493927001953,56.06528854370117
2011-01-25,27.019054412841797,97.43390655517578,29.696500778198242,81.12432861328125,54.40182113647461,52.235107421875,68.67909240722656,59.920814514160156,80.13692474365234,150.4173583984375,48.782325744628906,23.131786346435547,51.49729537963867,108.36365509033203,56.09901809692383
2011-01-26,27.621232986450195,97.53178405761719,29.711387634277344,81.78451538085938,54.57362747192383,52.590213775634766,69.77257537841797,60.7530403137207,81.61135864257812,151.70066833496094,48.91585159301758,23.143617630004883,51.770599365234375,108.78314208984375,56.41984558105469
2011-01-27,27.384309768676758,97.55621337890625,30.180397033691406,82.16304016113281,54.71274185180664,52.696739196777344,69.97540283203125,60.93798828125,81.80606842041016,152.29287719726562,48.98261642456055,23.19693374633789,52.089439392089844,109.05159759521484,56.58869171142578
2011-01-28,27.729822158813477,96.23524475097656,29.212602615356445,80.6578140258789,53.8536262512207,51.69358444213867,68.26459503173828,59.433231353759766,79.89581298828125,149.45721435546875,48.17305374145508,23.090330123901367,50.768524169921875,107.14723205566406,55.57562255859375
2011-01-31,28.164180755615234,96.70816802978516,29.741178512573242,81.27400207519531,54.22999572753906,52.066436767578125,68.74079895019531,59.68543243408203,80.53568267822266,150.623779296875,48.44013214111328,23.143617630004883,51.01448059082031,107.95258331298828,55.93863296508789
2011-02-01,28.371488571166992,97.92315673828125,30.507963180541992,82.47993469238281,55.154563903808594,52.87430191040039,70.32815551757812,61.022064208984375,82.29753112792969,152.9390106201172,49.266387939453125,23.209135055541992,51.97100067138672,109.6807861328125,56.858829498291016
2011-02-02,28.647897720336914,97.93131256103516,30.344179153442383,82.34789276123047,55.01546096801758,52.829898834228516,70.0635757446289,60.76985168457031,82.24191284179688,152.66082763671875,49.1495475769043,23.197229385375977,51.889015197753906,109.47103881835938,56.79129409790039
2011-02-03,28.46033477783203,98.15148162841797,30.03150749206543,82.58556365966797,55.11365509033203,52.95417785644531,70.3105239868164,60.90436935424805,82.6406478881836,153.15440368652344,49.28307342529297,23.256793975830078,51.980125427246094,109.71435546875,56.91792678833008
2011-02-04,28.302385330200195,98.41239166259766,29.994266510009766,83.07849884033203,55.18729782104492,53.23828125,70.43396759033203,60.76985168457031,83.0671615600586,153.99786376953125,49.31644821166992,23.29252052307129,52.27161407470703,110.02470397949219,57.07835006713867
2011-02-07,28.223411560058594,98.95059967041016,30.143178939819336,83.73868560791016,55.563663482666016,53.557861328125,71.13064575195312,61.3751220703125,83.89248657226562,155.2632293701172,49.65030288696289,23.286563873291016,52.51759338378906,110.71263885498047,57.458221435546875
